PARENT1,MSTATUS,SEX,EDUCATION,JOB,CAR_USE,CAR_TYPE,RED_CAR,REVOKED,URBANICITY,TARGET_FLAG,KIDSDRIV,AGE,HOMEKIDS,YOJ,TRAVTIME,TIF,CLM_FREQ,MVR_PTS,CAR_AGE,INCOME,HOME_VAL,BLUEBOOK,OLDCLAIM
No,Yes,z_F,<High School,Clerical,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,35.0,0,15.0,14,7,0,0,1.0,7350.0,67463.0,2230.0,0.0
No,z_No,M,Bachelors,Manager,Private,Minivan,yes,Yes,Highly Urban/ Urban,0,0,49.0,0,9.0,15,6,0,2,11.0,94062.0,287762.0,6200.0,0.0
No,Yes,z_F,Masters,Lawyer,Private,Sports Car,no,No,Highly Urban/ Urban,0,0,47.0,0,12.0,46,7,0,0,23.0,94523.0,268445.0,7300.0,0.0
No,z_No,z_F,Bachelors,Professional,Private,Sports Car,no,No,Highly Urban/ Urban,0,0,51.0,0,10.0,46,6,0,1,12.0,52391.0,0.0,6740.0,0.0
No,z_No,z_F,<High School,Student,Private,Sports Car,no,No,Highly Urban/ Urban,1,0,61.0,0,0.0,5,1,2,6,7.0,0.0,96739.0,1500.0,6414.0
No,z_No,z_F,Bachelors,Home Maker,Private,Minivan,no,No,z_Highly Rural/ Rural,0,0,49.0,0,9.0,38,1,0,0,7.0,34427.0,158704.0,9840.0,0.0
No,Yes,M,z_High School,Clerical,Private,Pickup,no,No,z_Highly Rural/ Rural,0,2,45.0,3,16.0,36,9,0,0,1.0,30111.0,162409.0,10870.0,0.0
No,z_No,z_F,Bachelors,z_Blue Collar,Commercial,z_SUV,no,No,Highly Urban/ Urban,1,0,44.0,0,12.0,5,8,0,0,12.0,60217.0,0.0,7520.0,0.0
Yes,z_No,M,<High School,z_Blue Collar,Commercial,Van,yes,No,z_Highly Rural/ Rural,0,0,30.0,1,10.0,50,6,0,1,1.0,33063.0,0.0,17920.0,0.0
No,z_No,M,Masters,Professional,Private,Minivan,no,No,z_Highly Rural/ Rural,0,0,56.0,0,6.0,14,4,0,1,15.0,103503.0,279903.0,45480.0,0.0
Yes,z_No,M,Bachelors,Professional,Commercial,Van,no,No,Highly Urban/ Urban,1,1,42.0,3,13.0,31,6,2,4,14.0,156532.0,0.0,18060.0,785.0
No,Yes,z_F,z_High School,Clerical,Private,Sports Car,no,No,Highly Urban/ Urban,0,1,37.0,2,11.0,34,10,3,0,1.0,28907.0,162439.0,4390.0,4383.0
No,Yes,M,z_High School,z_Blue Collar,Commercial,Panel Truck,no,No,z_Highly Rural/ Rural,0,0,30.0,0,7.0,13,1,0,0,1.0,57553.0,196689.0,33610.0,0.0
No,z_No,M,z_High School,Professional,Commercial,Panel Truck,yes,No,Highly Urban/ Urban,1,0,50.0,0,12.0,43,7,3,7,9.0,131311.0,0.0,26370.0,5055.0
No,Yes,z_F,z_High School,Manager,Private,Sports Car,no,No,Highly Urban/ Urban,0,0,47.0,1,12.0,56,10,0,0,8.0,76811.0,243367.0,7090.0,0.0
No,Yes,M,Bachelors,Student,Commercial,Minivan,yes,No,Highly Urban/ Urban,1,2,44.0,2,0.0,17,13,0,4,5.0,0.0,0.0,1500.0,0.0
No,Yes,z_F,Bachelors,Professional,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,34.0,2,13.0,27,4,0,1,7.0,86323.0,266214.0,6270.0,0.0
No,Yes,z_F,Masters,Lawyer,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,41.0,0,8.0,23,6,0,0,19.0,91619.0,299467.0,14830.0,0.0
No,Yes,M,Bachelors,Professional,Private,Pickup,no,No,z_Highly Rural/ Rural,0,0,38.0,0,11.0,72,6,0,2,7.0,64345.0,206587.0,10210.0,0.0
No,Yes,M,z_High School,z_Blue Collar,Commercial,Pickup,yes,No,z_Highly Rural/ Rural,0,0,40.0,0,12.0,56,2,0,1,1.0,51882.0,185978.0,10690.0,0.0
No,z_No,z_F,z_High School,z_Blue Collar,Private,z_SUV,no,Yes,z_Highly Rural/ Rural,0,0,45.0,0,11.0,27,1,0,1,7.0,87038.0,0.0,14580.0,0.0
No,Yes,M,Bachelors,Professional,Commercial,Panel Truck,yes,No,z_Highly Rural/ Rural,0,1,40.0,3,10.0,58,1,0,1,15.0,89006.0,268136.0,25060.0,0.0
No,Yes,z_F,z_High School,z_Blue Collar,Commercial,Pickup,no,No,Highly Urban/ Urban,0,0,49.0,0,13.0,14,4,2,2,1.0,99493.0,288808.0,23030.0,6980.0
No,Yes,z_F,Bachelors,Professional,Private,z_SUV,no,No,Highly Urban/ Urban,1,0,58.0,0,13.0,33,1,2,6,12.0,69879.0,259753.0,20520.0,3120.0
No,z_No,M,Masters,Manager,Commercial,Panel Truck,yes,No,Highly Urban/ Urban,0,0,60.0,0,13.0,53,6,1,0,14.0,57389.0,232281.0,27620.0,5639.0
No,z_No,M,z_High School,Professional,Private,Van,no,No,Highly Urban/ Urban,0,0,45.0,0,10.0,32,10,1,0,1.0,61853.0,220043.0,17180.0,5092.0
No,Yes,M,z_High School,Clerical,Private,Van,no,No,z_Highly Rural/ Rural,0,0,43.0,2,15.0,69,4,0,2,1.0,57424.0,240666.0,18670.0,0.0
No,z_No,M,<High School,z_Blue Collar,Private,Pickup,yes,Yes,Highly Urban/ Urban,1,0,43.0,0,10.0,55,4,2,3,4.0,72894.0,0.0,5800.0,22464.0
No,Yes,M,Bachelors,Clerical,Private,Minivan,yes,No,Highly Urban/ Urban,0,0,44.0,0,10.0,5,1,0,3,15.0,70539.0,232942.0,14830.0,0.0
Yes,z_No,z_F,<High School,z_Blue Collar,Private,z_SUV,no,No,Highly Urban/ Urban,1,0,44.0,2,7.0,27,1,3,0,6.0,24091.0,0.0,8310.0,6693.0
No,Yes,M,<High School,Clerical,Private,Van,yes,Yes,Highly Urban/ Urban,0,0,54.0,0,10.0,12,9,2,6,4.0,19920.0,173863.0,16920.0,33694.0
No,z_No,z_F,PhD,Doctor,Private,Van,no,No,Highly Urban/ Urban,0,0,52.0,0,13.0,21,1,0,0,10.0,223020.0,0.0,35830.0,0.0
No,z_No,M,Bachelors,Manager,Private,Minivan,no,No,Highly Urban/ Urban,0,0,46.0,0,13.0,41,6,2,5,8.0,83187.0,0.0,13200.0,4185.0
No,Yes,z_F,Bachelors,Clerical,Private,z_SUV,no,No,z_Highly Rural/ Rural,0,0,40.0,2,13.0,51,4,0,1,11.0,69946.0,260369.0,12490.0,0.0
No,Yes,z_F,Bachelors,Professional,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,49.0,0,16.0,15,6,0,2,8.0,54288.0,172214.0,11830.0,0.0
No,Yes,z_F,Bachelors,Home Maker,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,49.0,0,14.0,33,1,2,0,12.0,1463.0,101545.0,6550.0,883.0
No,z_No,z_F,z_High School,Home Maker,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,52.0,0,7.0,31,1,4,0,8.0,1423.0,80489.0,6700.0,6208.0
No,Yes,z_F,<High School,Clerical,Private,z_SUV,no,No,Highly Urban/ Urban,1,0,49.0,0,8.0,41,12,2,0,1.0,31873.0,123025.0,9830.0,4600.0
No,Yes,M,Bachelors,z_Blue Collar,Commercial,Van,no,No,z_Highly Rural/ Rural,0,2,43.0,2,13.0,16,6,0,1,1.0,63357.0,222957.0,20790.0,0.0
No,Yes,z_F,z_High School,Student,Commercial,z_SUV,no,No,z_Highly Rural/ Rural,0,2,37.0,4,16.0,5,17,0,0,8.0,5175.0,0.0,5720.0,0.0
No,Yes,M,Bachelors,Manager,Private,Van,yes,No,Highly Urban/ Urban,0,0,43.0,2,13.0,19,1,0,0,9.0,181818.0,412672.0,19680.0,0.0
No,z_No,M,Bachelors,z_Blue Collar,Commercial,Pickup,yes,No,Highly Urban/ Urban,1,0,43.0,0,9.0,19,3,0,3,8.0,63511.0,219943.0,12150.0,0.0
No,z_No,M,Bachelors,z_Blue Collar,Commercial,Panel Truck,yes,Yes,Highly Urban/ Urban,1,0,53.0,0,13.0,32,10,3,0,10.0,61486.0,0.0,24180.0,19709.0
No,Yes,M,z_High School,Clerical,Private,Minivan,yes,Yes,Highly Urban/ Urban,0,0,47.0,0,13.0,11,6,1,5,1.0,32611.0,132321.0,1500.0,26973.0
No,Yes,M,z_High School,Clerical,Private,Minivan,no,No,z_Highly Rural/ Rural,0,2,44.0,2,16.0,25,16,0,0,0.0,30560.0,135266.0,5900.0,0.0
No,Yes,M,Masters,Lawyer,Private,Pickup,yes,No,Highly Urban/ Urban,1,1,53.0,1,16.0,45,7,4,0,11.0,63269.0,243277.0,6710.0,3850.0
No,Yes,z_F,z_High School,Student,Private,Sports Car,no,No,Highly Urban/ Urban,0,1,41.0,3,15.0,40,4,4,1,1.0,6232.0,0.0,6220.0,6292.0
No,Yes,z_F,<High School,Clerical,Commercial,Pickup,no,No,Highly Urban/ Urban,1,0,38.0,2,11.0,21,9,0,2,1.0,42229.0,167121.0,23020.0,0.0
No,Yes,z_F,Masters,Professional,Commercial,Pickup,no,No,Highly Urban/ Urban,0,0,47.0,0,8.0,76,7,0,2,20.0,104019.0,281021.0,20600.0,0.0
No,Yes,z_F,PhD,Manager,Private,z_SUV,no,No,Highly Urban/ Urban,1,2,62.0,4,19.0,20,15,0,1,17.0,174140.0,487307.0,26310.0,0.0
No,Yes,z_F,Bachelors,Manager,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,40.0,0,9.0,27,1,3,4,1.0,56626.0,210500.0,11160.0,40584.0
No,Yes,z_F,<High School,Student,Private,z_SUV,no,Yes,z_Highly Rural/ Rural,0,0,47.0,0,9.0,32,4,0,0,6.0,2400.0,0.0,2860.0,0.0
No,z_No,M,Masters,Lawyer,Private,Minivan,yes,Yes,Highly Urban/ Urban,0,0,47.0,0,12.0,10,3,2,5,18.0,112366.0,0.0,17440.0,18599.0
No,Yes,z_F,z_High School,Clerical,Private,z_SUV,no,No,z_Highly Rural/ Rural,0,0,39.0,0,9.0,30,4,0,0,9.0,35366.0,166481.0,6790.0,0.0
No,Yes,z_F,Masters,Lawyer,Private,z_SUV,no,No,Highly Urban/ Urban,1,1,48.0,1,11.0,55,1,1,2,20.0,84042.0,263403.0,10320.0,7560.0
No,Yes,z_F,Masters,Lawyer,Private,z_SUV,no,No,Highly Urban/ Urban,1,0,38.0,0,14.0,44,21,2,5,12.0,50104.0,241191.0,10310.0,6384.0
No,Yes,M,PhD,Home Maker,Private,Pickup,no,No,Highly Urban/ Urban,0,0,52.0,0,10.0,5,1,0,0,18.0,46183.0,188378.0,11320.0,0.0
No,Yes,z_F,z_High School,Student,Commercial,z_SUV,no,No,Highly Urban/ Urban,1,0,25.0,3,0.0,27,1,0,3,1.0,0.0,0.0,5950.0,0.0
No,z_No,z_F,Masters,Home Maker,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,47.0,0,0.0,33,1,3,0,1.0,0.0,120276.0,15420.0,4662.0
Yes,z_No,z_F,PhD,Doctor,Private,z_SUV,no,No,Highly Urban/ Urban,1,1,44.0,1,11.0,48,1,4,5,19.0,75161.0,241237.0,11220.0,6367.0
No,z_No,z_F,z_High School,z_Blue Collar,Commercial,z_SUV,no,No,z_Highly Rural/ Rural,0,0,39.0,0,13.0,59,10,0,0,8.0,51981.0,0.0,5400.0,0.0
No,Yes,M,<High School,Clerical,Commercial,Panel Truck,yes,No,Highly Urban/ Urban,1,0,37.0,0,11.0,27,4,0,0,1.0,5590.0,90639.0,24770.0,0.0
No,Yes,z_F,Bachelors,Professional,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,52.0,0,12.0,30,11,0,0,10.0,143073.0,404124.0,16930.0,0.0
No,z_No,M,<High School,Clerical,Private,Minivan,yes,No,Highly Urban/ Urban,1,0,36.0,0,9.0,22,1,3,0,1.0,12546.0,0.0,1500.0,4636.0
No,Yes,M,Bachelors,Manager,Private,Minivan,yes,No,Highly Urban/ Urban,0,0,47.0,0,12.0,18,1,0,0,11.0,78438.0,241003.0,15810.0,0.0
Yes,z_No,M,Masters,Lawyer,Private,Van,yes,No,Highly Urban/ Urban,0,1,43.0,1,3.0,30,16,0,0,19.0,154611.0,0.0,21260.0,0.0
No,z_No,z_F,z_High School,Clerical,Private,z_SUV,no,No,Highly Urban/ Urban,1,0,52.0,0,10.0,41,3,0,4,1.0,32028.0,0.0,14860.0,0.0
No,z_No,M,z_High School,Clerical,Commercial,Pickup,yes,No,Highly Urban/ Urban,0,0,37.0,0,9.0,51,10,4,1,8.0,38200.0,167131.0,11200.0,5824.0
No,Yes,z_F,<High School,Home Maker,Commercial,Pickup,no,No,Highly Urban/ Urban,1,0,28.0,2,11.0,10,1,2,4,5.0,12891.0,86839.0,26350.0,3683.0
Yes,z_No,M,z_High School,z_Blue Collar,Commercial,Pickup,no,No,Highly Urban/ Urban,0,0,41.0,1,9.0,36,1,0,0,6.0,101337.0,277732.0,11630.0,0.0
No,Yes,z_F,Bachelors,Student,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,41.0,3,14.0,20,7,0,0,6.0,7863.0,113380.0,5300.0,0.0
No,Yes,z_F,Masters,Lawyer,Private,Sports Car,no,No,Highly Urban/ Urban,0,0,66.0,0,15.0,32,4,0,1,17.0,90934.0,271721.0,21250.0,0.0
No,Yes,M,z_High School,Student,Commercial,Pickup,no,No,z_Highly Rural/ Rural,0,0,44.0,0,12.0,8,10,0,0,1.0,32633.0,0.0,9160.0,0.0
Yes,z_No,z_F,z_High School,Clerical,Private,z_SUV,no,No,z_Highly Rural/ Rural,0,0,38.0,2,15.0,58,6,1,6,1.0,23297.0,0.0,7630.0,6510.0
No,Yes,z_F,Masters,Lawyer,Private,z_SUV,no,No,z_Highly Rural/ Rural,0,0,48.0,0,8.0,24,13,0,0,21.0,66702.0,221009.0,15580.0,0.0
No,Yes,M,PhD,Doctor,Private,Minivan,yes,No,Highly Urban/ Urban,0,0,58.0,0,16.0,20,1,0,1,14.0,100958.0,306198.0,18170.0,0.0
No,z_No,M,Masters,Professional,Private,Minivan,yes,No,Highly Urban/ Urban,0,0,45.0,0,13.0,24,6,2,5,16.0,69158.0,0.0,22680.0,6314.0
No,z_No,z_F,<High School,Student,Commercial,Pickup,no,No,z_Highly Rural/ Rural,0,0,37.0,0,0.0,54,6,3,1,1.0,0.0,0.0,20590.0,5161.0
No,Yes,z_F,Bachelors,Student,Private,z_SUV,no,No,z_Highly Rural/ Rural,0,1,45.0,3,15.0,47,6,0,0,7.0,24101.0,0.0,8410.0,0.0
No,z_No,z_F,Bachelors,Professional,Private,Pickup,no,No,Highly Urban/ Urban,0,0,49.0,0,11.0,24,1,0,0,3.0,62975.0,208369.0,23130.0,0.0
No,z_No,z_F,z_High School,Clerical,Private,Sports Car,no,No,z_Highly Rural/ Rural,1,0,42.0,0,10.0,27,1,1,0,7.0,60522.0,0.0,19710.0,49380.0
No,Yes,M,<High School,Clerical,Private,Van,yes,No,Highly Urban/ Urban,1,0,38.0,2,14.0,24,1,0,3,1.0,21571.0,109536.0,21990.0,0.0
No,z_No,z_F,Bachelors,z_Blue Collar,Commercial,z_SUV,no,No,Highly Urban/ Urban,0,0,46.0,0,11.0,25,9,0,1,8.0,80183.0,210725.0,16870.0,0.0
No,Yes,M,z_High School,z_Blue Collar,Commercial,Pickup,yes,No,Highly Urban/ Urban,1,0,54.0,0,14.0,27,2,0,0,7.0,60115.0,188846.0,8130.0,0.0
No,Yes,M,Bachelors,z_Blue Collar,Commercial,Van,no,No,Highly Urban/ Urban,0,0,38.0,0,9.0,81,3,3,0,6.0,97608.0,239022.0,20160.0,812.0
No,z_No,z_F,Masters,Manager,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,48.0,0,10.0,36,13,0,0,14.0,82236.0,0.0,16000.0,0.0
No,Yes,z_F,z_High School,Student,Commercial,z_SUV,no,Yes,Highly Urban/ Urban,1,0,30.0,2,0.0,60,1,0,3,8.0,0.0,91900.0,4500.0,0.0
No,z_No,M,<High School,z_Blue Collar,Private,Pickup,yes,No,Highly Urban/ Urban,0,0,46.0,0,10.0,26,4,0,0,6.0,23965.0,0.0,6300.0,0.0
No,Yes,M,Bachelors,Manager,Private,Minivan,no,Yes,Highly Urban/ Urban,0,0,53.0,0,12.0,45,1,0,0,6.0,80329.0,229383.0,37080.0,0.0
No,z_No,z_F,z_High School,Manager,Private,Minivan,no,Yes,Highly Urban/ Urban,0,0,45.0,0,11.0,41,3,0,2,3.0,53896.0,221275.0,11570.0,0.0
No,z_No,z_F,<High School,Clerical,Private,z_SUV,no,No,z_Highly Rural/ Rural,0,0,29.0,0,7.0,36,10,0,1,1.0,25690.0,0.0,14750.0,0.0
No,z_No,z_F,z_High School,Home Maker,Private,z_SUV,no,No,z_Highly Rural/ Rural,0,0,53.0,0,10.0,51,10,0,0,7.0,41924.0,0.0,11150.0,0.0
No,z_No,M,z_High School,Student,Commercial,Pickup,yes,No,z_Highly Rural/ Rural,1,0,49.0,0,0.0,24,4,3,2,1.0,0.0,0.0,6200.0,7304.0
No,Yes,z_F,Bachelors,Professional,Commercial,Sports Car,no,Yes,Highly Urban/ Urban,0,0,51.0,0,15.0,42,4,1,1,6.0,109836.0,322934.0,1500.0,42214.0
No,z_No,z_F,Bachelors,z_Blue Collar,Commercial,Sports Car,no,No,Highly Urban/ Urban,1,0,38.0,0,9.0,22,11,1,2,9.0,62290.0,223013.0,11530.0,7003.0
No,z_No,M,PhD,Manager,Commercial,Pickup,no,No,Highly Urban/ Urban,1,0,46.0,0,8.0,53,6,1,3,19.0,177562.0,0.0,22110.0,6935.0
Yes,z_No,z_F,Bachelors,Manager,Commercial,Van,no,No,Highly Urban/ Urban,1,0,48.0,1,12.0,36,4,0,0,7.0,80016.0,0.0,33550.0,0.0
No,Yes,M,z_High School,Professional,Commercial,Panel Truck,yes,No,Highly Urban/ Urban,1,0,31.0,3,13.0,36,3,1,4,1.0,30089.0,121900.0,31510.0,4278.0
No,Yes,M,<High School,z_Blue Collar,Commercial,Pickup,yes,Yes,Highly Urban/ Urban,1,0,46.0,0,8.0,40,11,1,4,7.0,23655.0,190550.0,9340.0,43381.0
Yes,z_No,z_F,Masters,Lawyer,Private,Pickup,no,No,Highly Urban/ Urban,0,1,36.0,2,12.0,5,4,0,1,13.0,105674.0,0.0,30620.0,0.0
Yes,z_No,z_F,Bachelors,Professional,Private,Minivan,no,Yes,Highly Urban/ Urban,1,0,27.0,2,13.0,36,6,0,0,9.0,67168.0,0.0,15570.0,0.0
No,Yes,z_F,Bachelors,Clerical,Private,Sports Car,no,Yes,Highly Urban/ Urban,0,1,37.0,1,15.0,70,6,2,4,14.0,62894.0,245334.0,23120.0,36320.0
No,Yes,z_F,z_High School,Student,Private,z_SUV,no,No,z_Highly Rural/ Rural,0,3,41.0,3,0.0,34,1,0,0,1.0,0.0,0.0,5990.0,0.0
No,Yes,M,Bachelors,Professional,Commercial,Van,yes,No,Highly Urban/ Urban,0,0,47.0,0,5.0,61,6,0,0,1.0,32577.0,185790.0,16600.0,0.0
No,z_No,z_F,z_High School,z_Blue Collar,Commercial,z_SUV,no,Yes,Highly Urban/ Urban,1,0,46.0,0,13.0,36,3,3,0,11.0,66522.0,0.0,19860.0,28642.0
No,Yes,z_F,Bachelors,Professional,Private,z_SUV,no,No,Highly Urban/ Urban,0,1,43.0,2,12.0,5,1,0,0,6.0,72605.0,246305.0,15800.0,0.0
Yes,z_No,M,Bachelors,Clerical,Commercial,Panel Truck,yes,No,z_Highly Rural/ Rural,0,0,37.0,2,12.0,50,1,0,0,3.0,87762.0,277357.0,23970.0,0.0
No,z_No,z_F,Masters,Lawyer,Private,Minivan,no,No,Highly Urban/ Urban,0,0,50.0,0,12.0,35,1,2,7,19.0,108224.0,0.0,27010.0,4235.0
Yes,z_No,z_F,z_High School,Student,Commercial,Pickup,no,No,z_Highly Rural/ Rural,0,0,61.0,1,8.0,39,1,4,5,6.0,19222.0,0.0,25620.0,5400.0
No,z_No,M,PhD,Doctor,Private,Minivan,no,No,Highly Urban/ Urban,0,0,61.0,0,12.0,45,6,0,1,19.0,179536.0,481375.0,25550.0,0.0
Yes,z_No,z_F,Bachelors,Clerical,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,41.0,1,14.0,26,10,1,3,10.0,45153.0,170290.0,13730.0,30903.0
No,z_No,z_F,Bachelors,Home Maker,Private,z_SUV,no,No,Highly Urban/ Urban,1,0,46.0,0,0.0,53,17,4,5,12.0,0.0,0.0,6100.0,5348.0
No,Yes,M,<High School,z_Blue Collar,Commercial,Pickup,yes,No,Highly Urban/ Urban,0,1,39.0,2,13.0,74,9,0,0,1.0,31906.0,141079.0,11120.0,0.0
No,Yes,M,Bachelors,Manager,Commercial,Panel Truck,yes,No,Highly Urban/ Urban,0,0,57.0,0,15.0,41,18,0,0,12.0,94042.0,233414.0,32660.0,0.0
No,z_No,z_F,<High School,Clerical,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,42.0,0,13.0,37,7,1,0,1.0,30458.0,0.0,5700.0,9081.0
Yes,z_No,M,<High School,Clerical,Private,Van,yes,No,Highly Urban/ Urban,0,0,19.0,2,9.0,33,10,1,5,5.0,6284.0,0.0,17300.0,7026.0
No,z_No,z_F,PhD,Doctor,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,58.0,0,13.0,35,4,0,1,14.0,151814.0,420602.0,11440.0,0.0
No,Yes,M,<High School,z_Blue Collar,Private,Pickup,no,No,z_Highly Rural/ Rural,0,0,56.0,0,13.0,8,4,0,0,1.0,23830.0,166141.0,5470.0,0.0
No,Yes,z_F,PhD,Home Maker,Private,Pickup,no,No,Highly Urban/ Urban,1,1,37.0,2,16.0,48,6,1,4,12.0,122598.0,307051.0,28800.0,6407.0
No,Yes,M,<High School,Student,Private,Minivan,no,No,Highly Urban/ Urban,0,0,38.0,0,0.0,21,4,0,0,7.0,0.0,81040.0,1500.0,0.0
No,Yes,M,<High School,Clerical,Private,Minivan,yes,No,Highly Urban/ Urban,0,1,51.0,1,14.0,24,7,0,0,6.0,35579.0,156824.0,13830.0,0.0
No,Yes,z_F,Masters,Professional,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,51.0,1,12.0,37,6,0,0,19.0,106036.0,301485.0,12100.0,0.0
No,z_No,M,Bachelors,Clerical,Private,Minivan,yes,No,Highly Urban/ Urban,0,0,34.0,0,9.0,47,7,0,0,12.0,36648.0,159565.0,11980.0,0.0
No,Yes,M,Masters,Lawyer,Private,Minivan,yes,Yes,Highly Urban/ Urban,0,0,46.0,0,13.0,24,9,0,0,13.0,64030.0,191941.0,7900.0,0.0
No,z_No,z_F,PhD,Doctor,Private,Minivan,no,No,Highly Urban/ Urban,0,0,41.0,0,10.0,26,14,0,4,13.0,97497.0,0.0,20970.0,0.0
No,Yes,M,Bachelors,Professional,Private,Minivan,yes,No,Highly Urban/ Urban,0,0,54.0,0,13.0,64,4,1,5,7.0,39048.0,229578.0,22670.0,1450.0
No,Yes,M,Bachelors,Student,Commercial,Van,yes,No,Highly Urban/ Urban,1,0,33.0,2,0.0,45,11,1,7,7.0,0.0,0.0,21380.0,3676.0
No,Yes,z_F,z_High School,z_Blue Collar,Commercial,z_SUV,no,Yes,Highly Urban/ Urban,1,0,51.0,1,18.0,35,1,3,6,1.0,30531.0,122736.0,6600.0,32674.0
No,Yes,M,Bachelors,Professional,Private,Van,no,No,Highly Urban/ Urban,0,0,55.0,0,13.0,5,10,0,0,11.0,54844.0,220205.0,21060.0,0.0
No,Yes,z_F,z_High School,Professional,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,52.0,1,15.0,16,1,2,1,1.0,61586.0,257565.0,20340.0,1322.0
No,z_No,z_F,Bachelors,Manager,Private,Minivan,no,No,Highly Urban/ Urban,0,0,52.0,0,11.0,13,1,0,1,10.0,106169.0,0.0,21650.0,0.0
No,Yes,z_F,Bachelors,Professional,Private,z_SUV,no,Yes,Highly Urban/ Urban,0,0,34.0,4,12.0,39,10,0,2,7.0,80475.0,222266.0,9550.0,0.0
No,Yes,z_F,z_High School,Professional,Private,z_SUV,no,No,z_Highly Rural/ Rural,0,0,45.0,0,12.0,57,6,0,0,1.0,36544.0,123639.0,15670.0,0.0
No,Yes,M,<High School,z_Blue Collar,Private,Van,yes,No,z_Highly Rural/ Rural,0,0,43.0,0,11.0,44,10,0,3,4.0,56331.0,191688.0,21130.0,0.0
No,Yes,z_F,z_High School,z_Blue Collar,Commercial,Sports Car,no,No,z_Highly Rural/ Rural,0,0,46.0,0,11.0,30,9,0,1,8.0,47520.0,205201.0,22000.0,0.0
No,Yes,z_F,Masters,Manager,Private,Pickup,no,No,Highly Urban/ Urban,0,0,44.0,0,14.0,31,13,0,0,18.0,134967.0,335456.0,20580.0,0.0
No,Yes,z_F,z_High School,Manager,Private,Sports Car,no,No,Highly Urban/ Urban,1,2,67.0,3,17.0,25,4,0,2,8.0,30182.0,143293.0,20610.0,0.0
No,Yes,z_F,Masters,Manager,Private,Minivan,no,No,Highly Urban/ Urban,0,0,52.0,0,11.0,40,1,0,3,6.0,90349.0,299552.0,30200.0,0.0
No,Yes,M,z_High School,z_Blue Collar,Commercial,Minivan,no,No,Highly Urban/ Urban,0,0,48.0,0,5.0,27,7,0,1,1.0,78374.0,239962.0,9730.0,0.0
No,z_No,z_F,<High School,Student,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,52.0,0,11.0,26,14,1,2,4.0,12169.0,0.0,13340.0,52465.0
No,Yes,z_F,Masters,Lawyer,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,49.0,0,9.0,8,1,0,0,20.0,71192.0,263204.0,6360.0,0.0
No,Yes,M,z_High School,Student,Commercial,Minivan,yes,Yes,z_Highly Rural/ Rural,0,1,36.0,2,0.0,21,1,2,7,1.0,0.0,0.0,12360.0,36756.0
Yes,z_No,M,PhD,Manager,Commercial,Panel Truck,yes,No,Highly Urban/ Urban,0,1,42.0,2,10.0,30,18,0,0,14.0,137878.0,0.0,33920.0,0.0
No,Yes,M,<High School,Student,Commercial,Panel Truck,no,No,z_Highly Rural/ Rural,0,0,21.0,2,6.0,23,4,1,6,1.0,5411.0,0.0,28600.0,1337.0
Yes,z_No,M,z_High School,z_Blue Collar,Commercial,Minivan,yes,No,Highly Urban/ Urban,1,0,26.0,1,10.0,55,4,1,9,1.0,46604.0,164657.0,8760.0,6188.0
No,Yes,z_F,Masters,Lawyer,Private,Sports Car,no,Yes,Highly Urban/ Urban,1,0,42.0,0,11.0,21,4,3,0,12.0,105796.0,290251.0,26880.0,20061.0
Yes,z_No,z_F,z_High School,Home Maker,Private,Sports Car,no,No,Highly Urban/ Urban,1,1,39.0,2,0.0,5,5,3,6,6.0,0.0,0.0,5400.0,9037.0
No,z_No,M,Bachelors,Clerical,Private,Minivan,no,No,z_Highly Rural/ Rural,0,0,39.0,0,12.0,44,10,0,3,11.0,33570.0,189197.0,8520.0,0.0
No,z_No,z_F,Masters,Lawyer,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,48.0,0,7.0,5,4,2,0,15.0,114869.0,300454.0,6300.0,5933.0
Yes,z_No,z_F,Bachelors,Home Maker,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,45.0,1,12.0,20,4,2,2,9.0,5106.0,103537.0,13240.0,6084.0
No,z_No,M,<High School,Clerical,Private,Minivan,yes,No,Highly Urban/ Urban,1,0,46.0,0,10.0,39,1,1,3,7.0,21238.0,0.0,14410.0,9513.0
No,Yes,z_F,Bachelors,Manager,Private,z_SUV,no,No,Highly Urban/ Urban,0,0,51.0,0,12.0,17,4,0,1,10.0,58714.0,220686.0,11560.0,0.0
